年,産業分類,規模,現金給与総額,きまって支給する給与,所定内給与,所定外給与,特別給与,総実労働時間,所定内労働時間,所定外労働時間,出勤日数,前月末労働者数,本月末労働者数,増加労働者数,減少労働者数
2015,R,M,335262.0,281922.0,256277.0,25645.0,53340.0,167.79999999999998,152.73333333333332,15.066666666666668,20.099999999999998,2202468.0,2204585.0,44411.0,42505.0
2015,R,T,325703.0,275782.0,250824.0,24958.0,49921.0,165.8,151.0,14.8,19.9,2621236.0,2623525.0,56333.0,54215.0
2015,TL,4,534663.0,406141.0,362237.0,43904.0,128522.0,162.6,145.7,16.9,19.1,4919304.0,4921066.0,65347.0,63917.0
2015,TL,M,397468.0,324466.0,299270.6666666667,25195.333333333332,73002.0,169.4,154.86666666666667,14.533333333333333,20.233333333333334,28315615.0,28332633.0,425346.0,414176.0
2015,TL,T,410998.0,332659.0,305770.0,26889.0,78339.0,168.6,154.1,14.5,20.2,33234919.0,33253698.0,490693.0,478093.0
2016,C,M,389613.3333333333,314990.0,287621.3333333333,27368.666666666668,74623.33333333333,167.96666666666667,153.9,14.066666666666668,20.866666666666664,19207.0,19164.0,193.0,228.0
2016,C,T,342951.0,290033.0,265284.0,24749.0,52918.0,169.7,155.7,14.0,21.1,19206.0,19165.0,193.0,228.0
2016,D,4,636232.0,482604.0,431968.0,50636.0,153628.0,174.6,148.4,26.2,19.5,112145.0,112364.0,1186.0,968.0
2016,D,M,439621.0,357182.0,327130.0,30052.0,82439.0,176.83333333333334,159.6,17.233333333333334,21.0,2616380.0,2619461.0,33535.0,30847.0
2016,D,T,404296.0,339095.0,314916.0,24179.0,65201.0,175.9,161.5,14.4,21.3,2728525.0,2731827.0,34722.0,31814.0
2016,E,4,541348.0,401833.0,347879.0,53954.0,139515.0,166.7,146.8,19.9,18.9,1881646.0,1882398.0,17542.0,16809.0
2016,E,M,374199.0,307255.0,277479.0,29776.0,66944.0,172.6,156.1,16.5,20.266666666666666,5041213.0,5043642.0,49037.0,48100.0
2016,E,T,422887.0,334598.0,297719.0,36879.0,88289.0,170.8,153.3,17.5,19.8,6922859.0,6926040.0,66579.0,64909.0
2016,F,4,642679.0,496750.0,431249.0,65501.0,145929.0,165.0,145.8,19.2,18.8,44744.0,44772.0,540.0,512.0
2016,F,M,539736.6666666666,435317.6666666667,386524.6666666667,48793.0,104419.0,157.83333333333334,143.4,14.433333333333335,19.066666666666666,221595.0,221572.0,3276.0,3303.0
2016,F,T,569470.0,458161.0,402823.0,55338.0,111309.0,158.9,142.9,16.0,18.9,266339.0,266344.0,3815.0,3815.0
2016,G,4,617176.0,459209.0,406216.0,52993.0,157967.0,164.0,143.6,20.4,18.9,361808.0,361733.0,4950.0,5016.0
2016,G,M,459523.3333333333,365820.6666666667,336084.0,29736.666666666668,93702.66666666667,164.63333333333333,148.83333333333334,15.799999999999999,19.46666666666667,1074356.0,1076075.0,17001.0,15399.0
2016,G,T,510249.0,395529.0,358658.0,36871.0,114720.0,164.2,147.0,17.2,19.3,1436163.0,1437809.0,21951.0,20414.0
2016,H,4,551670.0,429507.0,372421.0,57086.0,122163.0,165.7,147.2,18.5,19.3,214076.0,214463.0,3655.0,3284.0
2016,H,M,378909.6666666667,319407.0,274671.0,44736.0,59502.666666666664,186.96666666666667,160.13333333333333,26.833333333333332,20.866666666666667,2482223.0,2482442.0,31803.0,31917.0
2016,H,T,395039.0,329483.0,283480.0,46003.0,65556.0,185.1,158.9,26.2,20.7,2696298.0,2696906.0,35458.0,35201.0
2016,I,4,594107.0,424459.0,402052.0,22407.0,169648.0,156.5,146.3,10.2,19.2,351647.0,351919.0,5063.0,4795.0
2016,I,M,426582.0,337854.6666666667,317701.0,20153.666666666668,88727.33333333333,169.36666666666667,157.20000000000002,12.166666666666666,20.333333333333332,4626557.0,4630440.0,70884.0,67791.0
2016,I,T,415500.0,331163.0,312154.0,19009.0,84337.0,169.3,157.8,11.5,20.5,4978203.0,4982361.0,75947.0,72585.0
2016,J,4,680068.0,488920.0,451399.0,37521.0,191148.0,159.5,139.2,20.3,18.7,217699.0,218153.0,3239.0,2784.0
2016,J,M,515421.3333333333,394536.3333333333,369515.3333333333,25021.0,120885.0,154.33333333333334,141.86666666666667,12.466666666666667,18.933333333333334,1048404.0,1048968.0,20018.0,19505.0
2016,J,T,519008.0,394530.0,368633.0,25897.0,124478.0,154.5,141.4,13.1,18.9,1266104.0,1267121.0,23258.0,22288.0
2016,K,4,538071.0,417922.0,386052.0,31870.0,120149.0,160.5,143.1,17.4,19.9,23265.0,23330.0,355.0,291.0
2016,K,M,459820.0,359528.0,334446.3333333333,25081.666666666668,100292.0,168.43333333333334,153.76666666666668,14.666666666666666,20.099999999999998,541173.0,542496.0,10000.0,8915.0
2016,K,T,446733.0,350711.0,326291.0,24420.0,96022.0,169.8,155.1,14.7,20.3,564438.0,565827.0,10354.0,9206.0
2016,L,4,670447.0,481696.0,437518.0,44178.0,188751.0,163.9,144.2,19.7,18.9,179193.0,179315.0,2017.0,1900.0
2016,L,M,490796.3333333333,387718.6666666667,362406.0,25312.666666666668,103077.66666666667,161.9,147.33333333333334,14.566666666666665,19.433333333333334,1047045.0,1048750.0,13942.0,12421.0
2016,L,T,503438.0,393875.0,367200.0,26675.0,109563.0,162.5,147.5,15.0,19.4,1226238.0,1228065.0,15958.0,14320.0
2016,M,4,363985.0,297918.0,272858.0,25060.0,66067.0,180.2,160.4,19.8,20.6,37589.0,37536.0,534.0,560.0
2016,M,M,315003.0,275650.6666666667,252720.33333333334,22930.333333333332,39352.333333333336,183.46666666666667,167.3,16.166666666666668,21.7,1065316.0,1066222.0,27131.0,26851.0
2016,M,T,299508.0,265677.0,243705.0,21972.0,33831.0,184.5,168.5,16.0,21.8,1102904.0,1103758.0,27665.0,27411.0
2016,N,4,459699.0,342481.0,316653.0,25828.0,117218.0,165.7,152.4,13.3,19.8,34961.0,35080.0,479.0,409.0
2016,N,M,310709.0,272382.3333333333,255630.66666666666,16751.666666666668,38326.666666666664,172.76666666666665,161.03333333333333,11.733333333333334,21.2,854150.0,854493.0,18326.0,18269.0
2016,N,T,309436.0,272412.0,255900.0,16512.0,37024.0,175.1,163.3,11.8,21.3,889110.0,889573.0,18804.0,18678.0
2016,O,4,656564.0,488139.0,471829.0,16310.0,168425.0,147.2,141.2,6.0,19.2,256624.0,256702.0,3307.0,3134.0
2016,O,M,517977.0,391928.3333333333,384238.6666666667,7689.666666666667,126048.66666666667,154.9,145.20000000000002,9.700000000000001,19.233333333333334,1861886.0,1864426.0,29798.0,27906.0
2016,O,T,518243.0,392594.0,384439.0,8155.0,125649.0,156.0,145.7,10.3,19.3,2118510.0,2121128.0,33104.0,31040.0
2016,P,4,495122.0,399763.0,358520.0,41243.0,95359.0,160.4,149.4,11.0,19.7,913358.0,914446.0,12406.0,11319.0
2016,P,M,348887.0,290522.6666666667,275876.3333333333,14646.333333333334,58364.333333333336,159.70000000000002,153.70000000000002,6.0,20.133333333333333,3696323.0,3701016.0,56791.0,53844.0
2016,P,T,378336.0,312936.0,292971.0,19965.0,65400.0,159.7,152.7,7.0,20.1,4609680.0,4615462.0,69198.0,65163.0
2016,Q,M,425204.3333333333,320892.6666666667,306461.3333333333,14431.333333333334,104311.66666666667,158.20000000000002,150.20000000000002,8.0,19.766666666666666,291375.0,291269.0,5242.0,5323.0
2016,Q,T,426495.0,322307.0,308023.0,14284.0,104188.0,157.2,149.4,7.8,19.6,294365.0,294273.0,5314.0,5381.0
2016,R,4,270249.0,241245.0,217399.0,23846.0,29004.0,156.0,141.1,14.9,18.9,429408.0,429941.0,12208.0,11687.0
2016,R,M,335365.6666666667,283424.3333333333,257357.33333333334,26067.0,51941.333333333336,168.16666666666666,153.0,15.166666666666666,20.066666666666666,2256724.0,2260128.0,45437.0,42719.0
2016,R,T,325704.0,277489.0,252268.0,25221.0,48215.0,166.3,151.4,14.9,19.9,2686131.0,2690069.0,57644.0,54406.0
2016,TL,4,537072.0,407196.0,363665.0,43531.0,129876.0,162.5,146.0,16.5,19.1,5061153.0,5065158.0,67553.0,63524.0
2016,TL,M,401731.0,326068.3333333333,300897.6666666667,25170.666666666668,75662.66666666667,169.20000000000002,154.8,14.4,20.233333333333334,28743922.0,28770568.0,432412.0,413336.0
2016,TL,T,415020.0,334400.0,307554.0,26846.0,80620.0,168.5,154.1,14.4,20.2,33805075.0,33835726.0,499964.0,476860.0
2017,C,M,398815.6666666667,322527.0,295447.6666666667,27079.333333333332,76288.66666666667,166.63333333333333,153.96666666666667,12.666666666666666,20.7,18479.0,18373.0,172.0,282.0
2017,C,T,352184.0,299300.0,275694.0,23606.0,52884.0,168.3,156.7,11.6,20.9,18480.0,18372.0,172.0,282.0
2017,D,4,673657.0,475299.0,423850.0,51449.0,198358.0,171.2,145.7,25.5,19.2,113961.0,114100.0,1059.0,924.0
2017,D,M,445025.0,361185.6666666667,330945.3333333333,30240.333333333332,83839.33333333333,176.73333333333335,159.33333333333334,17.400000000000002,21.066666666666666,2728721.0,2730196.0,32020.0,30970.0
2017,D,T,409459.0,342190.0,316231.0,25959.0,67269.0,176.6,161.4,15.2,21.4,2842682.0,2844296.0,33080.0,31894.0
2017,E,4,545231.0,403544.0,348961.0,54583.0,141687.0,166.9,146.8,20.1,18.9,1926762.0,1926891.0,16725.0,16616.0
2017,E,M,377843.6666666667,308684.6666666667,277986.3333333333,30698.333333333332,69159.0,172.9,155.83333333333334,17.066666666666666,20.2,5104941.0,5109284.0,51529.0,48126.0
2017,E,T,426363.0,336053.0,298407.0,37646.0,90310.0,171.0,153.1,17.9,19.8,7031704.0,7036175.0,68254.0,64741.0
2017,F,4,649578.0,496885.0,434104.0,62781.0,152693.0,164.7,147.1,17.6,19.0,46830.0,47089.0,684.0,425.0
2017,F,M,534784.0,427458.6666666667,381731.3333333333,45727.333333333336,107325.33333333333,156.63333333333333,144.1,12.533333333333331,19.133333333333336,221942.0,221649.0,2522.0,2805.0
2017,F,T,567018.0,450749.0,398906.0,51843.0,116269.0,157.9,144.0,13.9,19.1,268772.0,268739.0,3206.0,3231.0
2017,G,4,610381.0,453050.0,408099.0,44951.0,157331.0,164.0,145.0,19.0,19.0,372470.0,373344.0,6133.0,5258.0
2017,G,M,461828.6666666667,369499.3333333333,340456.0,29043.333333333332,92329.33333333333,163.53333333333333,148.76666666666668,14.766666666666666,19.466666666666665,1105810.0,1106542.0,17619.0,17060.0
2017,G,T,508012.0,395283.0,361179.0,34104.0,112729.0,163.4,147.4,16.0,19.3,1478280.0,1479886.0,23751.0,22318.0
2017,H,4,515186.0,397000.0,342545.0,54455.0,118186.0,167.4,146.9,20.5,19.3,219942.0,220575.0,3814.0,3191.0
2017,H,M,383645.3333333333,323909.3333333333,277343.6666666667,46565.666666666664,59736.0,187.79999999999998,159.66666666666666,28.133333333333336,20.866666666666664,2555151.0,2555259.0,32343.0,32487.0
2017,H,T,395942.0,330697.0,283276.0,47421.0,65245.0,186.0,158.5,27.5,20.7,2775092.0,2775834.0,36156.0,35678.0
2017,I,4,574046.0,424797.0,403488.0,21309.0,149249.0,157.2,147.5,9.7,19.2,360079.0,360262.0,4795.0,4670.0
2017,I,M,432492.3333333333,342578.6666666667,322726.3333333333,19852.333333333332,89913.66666666667,168.93333333333334,157.03333333333333,11.9,20.3,4682828.0,4685007.0,73364.0,71530.0
2017,I,T,418904.0,335751.0,316780.0,18971.0,83153.0,169.2,157.6,11.6,20.4,5042908.0,5045269.0,78159.0,76201.0
2017,J,4,677615.0,486374.0,451958.0,34416.0,191241.0,157.9,139.5,18.4,18.7,222029.0,222171.0,3239.0,3097.0
2017,J,M,528984.6666666666,400895.0,375460.6666666667,25434.333333333332,128089.66666666667,154.20000000000002,141.83333333333334,12.366666666666667,19.099999999999998,1038148.0,1037413.0,18674.0,19396.0
2017,J,T,534707.0,401847.0,375697.0,26150.0,132860.0,154.7,141.7,13.0,19.1,1260177.0,1259584.0,21913.0,22493.0
2017,K,4,584979.0,409905.0,379415.0,30490.0,175074.0,157.5,141.3,16.2,19.9,24448.0,24467.0,318.0,301.0
2017,K,M,454457.6666666667,356164.6666666667,332137.3333333333,24027.333333333332,98293.0,168.83333333333334,154.56666666666666,14.266666666666666,20.099999999999998,553275.0,553928.0,10250.0,9622.0
2017,K,T,441051.0,346961.0,322717.0,24244.0,94090.0,170.7,155.9,14.8,20.3,577723.0,578396.0,10568.0,9922.0
2017,L,4,660682.0,474649.0,432343.0,42306.0,186033.0,164.2,145.1,19.1,19.1,193764.0,193807.0,2215.0,2177.0
2017,L,M,491794.6666666667,385146.0,358804.0,26342.0,106648.66666666667,162.70000000000002,147.79999999999998,14.9,19.433333333333334,1077770.0,1078469.0,13510.0,12889.0
2017,L,T,503475.0,390722.0,362961.0,27761.0,112753.0,163.4,148.1,15.3,19.5,1271534.0,1272278.0,15724.0,15065.0
2017,M,4,348882.0,293695.0,265266.0,28429.0,55187.0,178.1,157.6,20.5,20.3,47754.0,47691.0,554.0,603.0
2017,M,M,312534.0,274496.0,251237.66666666666,23258.333333333332,38038.0,181.66666666666666,165.4,16.266666666666666,21.433333333333334,1094884.0,1095273.0,27719.0,28047.0
2017,M,T,295201.0,263384.0,240671.0,22713.0,31817.0,182.1,165.8,16.3,21.6,1142638.0,1142964.0,28274.0,28650.0
2017,N,4,458479.0,338455.0,313448.0,25007.0,120024.0,167.0,154.4,12.6,19.9,37024.0,37069.0,413.0,367.0
2017,N,M,311150.3333333333,272315.6666666667,255848.66666666666,16467.0,38834.666666666664,171.66666666666666,160.26666666666665,11.4,21.066666666666666,893298.0,894384.0,19336.0,18528.0
2017,N,T,311545.0,273395.0,257493.0,15902.0,38150.0,173.2,162.1,11.1,21.2,930321.0,931453.0,19748.0,18895.0
2017,O,4,644212.0,485042.0,468766.0,16276.0,159170.0,147.7,141.8,5.9,19.2,259616.0,259552.0,3339.0,3402.0
2017,O,M,513746.0,391165.0,383254.3333333333,7910.666666666667,122581.0,157.79999999999998,146.70000000000002,11.1,19.433333333333334,1984177.0,1988553.0,34846.0,30689.0
2017,O,T,512948.0,391291.0,382975.0,8316.0,121657.0,158.5,146.9,11.6,19.4,2243792.0,2248104.0,38185.0,34091.0
2017,P,4,495468.0,401603.0,360524.0,41079.0,93865.0,161.2,150.1,11.1,19.8,953237.0,954346.0,12754.0,11753.0
2017,P,M,353345.3333333333,293446.0,278404.6666666667,15041.333333333334,59899.333333333336,159.16666666666666,153.06666666666666,6.1000000000000005,20.099999999999998,3799120.0,3801220.0,57215.0,56942.0
2017,P,T,382006.0,315533.0,295289.0,20244.0,66473.0,159.5,152.4,7.1,20.0,4752356.0,4755566.0,69970.0,68695.0
2017,Q,M,421448.0,318569.0,304713.3333333333,13855.666666666666,102879.0,158.5666666666667,150.76666666666668,7.8,19.833333333333332,289393.0,289316.0,5291.0,5387.0
2017,Q,T,423492.0,319325.0,305927.0,13398.0,104167.0,157.9,150.4,7.5,19.7,291932.0,291850.0,5343.0,5443.0
2017,R,4,275201.0,243925.0,220635.0,23290.0,31276.0,156.3,142.1,14.2,18.8,460258.0,461303.0,12830.0,11765.0
2017,R,M,335246.0,282588.0,257840.33333333334,24747.666666666668,52658.0,167.86666666666667,153.0,14.866666666666667,20.066666666666666,2266739.0,2271059.0,45678.0,42014.0
2017,R,T,326228.0,277302.0,253409.0,23893.0,48926.0,166.0,151.5,14.5,19.9,2726998.0,2732362.0,58508.0,53779.0
2017,TL,4,534132.0,405043.0,362407.0,42636.0,129089.0,162.8,146.4,16.4,19.2,5240713.0,5245201.0,68924.0,64605.0
2017,TL,M,404935.6666666667,328273.6666666667,302785.6666666667,25488.0,76662.0,169.36666666666667,154.73333333333332,14.633333333333333,20.233333333333334,29414675.0,29435927.0,442085.0,426773.0
2017,TL,T,417213.0,335979.0,308928.0,27051.0,81234.0,168.6,154.0,14.6,20.2,34655389.0,34681128.0,511009.0,491378.0
2018,C,M,411014.6666666667,327593.6666666667,297621.3333333333,29972.333333333332,83421.0,164.29999999999998,149.23333333333332,15.066666666666665,20.099999999999998,11605.0,11576.0,110.0,149.0
2018,C,T,382067.0,311225.0,285489.0,25736.0,70842.0,163.1,148.8,14.3,19.9,12325.0,12295.0,129.0,167.0
2018,D,4,684947.0,467052.0,414840.0,52212.0,217895.0,176.3,150.5,25.8,19.4,109242.0,109360.0,1044.0,930.0
2018,D,M,463653.0,366401.6666666667,333784.3333333333,32617.333333333332,97251.33333333333,175.96666666666667,158.4,17.566666666666666,20.933333333333334,2393121.0,2394180.0,29145.0,28336.0
2018,D,T,424929.0,346275.0,318647.0,27628.0,78654.0,175.3,160.2,15.1,21.2,2502363.0,2503539.0,30188.0,29266.0
2018,E,4,557126.0,408679.0,353462.0,55217.0,148447.0,166.5,146.2,20.3,18.8,1784029.0,1785392.0,16940.0,15650.0
2018,E,M,383927.3333333333,312696.6666666667,281086.3333333333,31610.333333333332,71230.66666666667,172.4333333333333,155.23333333333332,17.2,20.099999999999998,5190850.0,5195651.0,55625.0,51343.0
2018,E,T,431922.0,339049.0,300825.0,38224.0,92873.0,170.8,152.7,18.1,19.8,6974879.0,6981043.0,72565.0,66993.0
2018,F,4,663768.0,496797.0,425136.0,71661.0,166971.0,162.8,144.4,18.4,18.8,44063.0,44224.0,555.0,393.0
2018,F,M,540456.3333333334,425899.0,378891.6666666667,47007.333333333336,114557.33333333333,157.73333333333332,144.20000000000002,13.533333333333333,19.066666666666666,206514.0,205757.0,2396.0,3158.0
2018,F,T,576642.0,449933.0,395259.0,54674.0,126709.0,158.7,143.6,15.1,18.9,250576.0,249982.0,2950.0,3550.0
2018,G,4,610407.0,456465.0,414393.0,42072.0,153942.0,161.0,144.3,16.7,18.9,442011.0,442225.0,5767.0,5561.0
2018,G,M,470111.0,372241.0,345614.6666666667,26626.333333333332,97870.0,160.16666666666666,147.16666666666666,13.0,19.3,1002855.0,1000360.0,13589.0,16075.0
2018,G,T,520861.0,401791.0,369488.0,32303.0,119070.0,160.2,145.9,14.3,19.1,1444866.0,1442585.0,19356.0,21636.0
2018,H,4,524983.0,411463.0,352720.0,58743.0,113520.0,164.1,143.9,20.2,19.1,214217.0,214303.0,3648.0,3566.0
2018,H,M,401241.6666666667,333973.0,284950.0,49023.0,67268.66666666667,185.03333333333333,157.5666666666667,27.46666666666667,20.599999999999998,2316121.0,2317134.0,32832.0,32395.0
2018,H,T,410592.0,339809.0,289907.0,49902.0,70783.0,183.5,156.5,27.0,20.5,2530337.0,2531437.0,36480.0,35961.0
2018,I,4,634568.0,443851.0,420217.0,23634.0,190717.0,156.8,146.1,10.7,19.2,487038.0,486375.0,6003.0,6654.0
2018,I,M,441075.3333333333,347757.0,327925.3333333333,19831.666666666668,93318.33333333333,167.46666666666667,155.6,11.866666666666667,20.133333333333333,4778276.0,4777845.0,70995.0,72621.0
2018,I,T,433713.0,343902.0,324733.0,19169.0,89811.0,167.7,156.2,11.5,20.3,5265313.0,5264220.0,76998.0,79276.0
2018,J,4,707152.0,508074.0,472402.0,35672.0,199078.0,154.9,139.2,15.7,18.8,217108.0,217341.0,3140.0,2937.0
2018,J,M,520481.3333333333,399256.6666666667,375516.3333333333,23740.333333333332,121224.66666666667,153.76666666666665,141.73333333333332,12.033333333333333,19.099999999999998,996143.0,997643.0,20611.0,19125.0
2018,J,T,527833.0,400409.0,375691.0,24718.0,127424.0,153.6,141.5,12.1,19.1,1213251.0,1214981.0,23751.0,22063.0
2018,K,4,551312.0,417790.0,392539.0,25251.0,133522.0,150.4,133.7,16.7,19.9,43073.0,43086.0,662.0,640.0
2018,K,M,449530.3333333333,355059.0,330858.3333333333,24200.666666666668,94471.33333333333,167.70000000000002,153.26666666666665,14.433333333333332,20.03333333333333,535206.0,535817.0,9945.0,9486.0
2018,K,T,430618.0,347085.0,324020.0,23065.0,83533.0,168.6,154.2,14.4,20.3,578278.0,578904.0,10607.0,10126.0
2018,L,4,670699.0,479632.0,433883.0,45749.0,191067.0,164.1,144.0,20.1,19.0,249264.0,249551.0,2923.0,2638.0
2018,L,M,489177.6666666667,385313.6666666667,357786.3333333333,27527.333333333332,103864.0,163.33333333333334,148.66666666666666,14.666666666666666,19.466666666666665,1043713.0,1044296.0,12945.0,12570.0
2018,L,T,511031.0,396751.0,366847.0,29904.0,114280.0,163.8,148.4,15.4,19.5,1292976.0,1293847.0,15869.0,15206.0
2018,M,4,303390.0,259683.0,232420.0,27263.0,43707.0,178.1,158.8,19.3,20.4,61880.0,61919.0,978.0,943.0
2018,M,M,312509.0,273584.0,250799.33333333334,22784.666666666668,38925.0,181.29999999999998,164.86666666666667,16.433333333333334,21.366666666666664,927065.0,926435.0,22153.0,23637.0
2018,M,T,296666.0,262851.0,240242.0,22609.0,33815.0,182.1,165.5,16.6,21.5,988945.0,988353.0,23130.0,24579.0
2018,N,4,555647.0,405303.0,378716.0,26587.0,150344.0,159.3,148.0,11.3,19.6,31463.0,31490.0,410.0,454.0
2018,N,M,318297.6666666667,277861.3333333333,260170.66666666666,17690.666666666668,40436.333333333336,170.06666666666666,158.1,11.966666666666667,20.900000000000002,786244.0,787043.0,15131.0,14822.0
2018,N,T,316785.0,277554.0,261298.0,16256.0,39231.0,170.5,159.8,10.7,21.0,817707.0,818534.0,15541.0,15276.0
2018,O,4,634893.0,479640.0,463157.0,16483.0,155253.0,148.8,142.7,6.1,19.4,209533.0,209535.0,3252.0,3253.0
2018,O,M,509254.0,387129.0,378537.3333333333,8591.666666666666,122125.0,159.03333333333333,145.76666666666665,13.266666666666666,19.400000000000002,2010364.0,2010983.0,29810.0,29345.0
2018,O,T,517962.0,393413.0,384122.0,9291.0,124549.0,158.8,145.5,13.3,19.3,2219896.0,2220518.0,33061.0,32598.0
2018,P,4,503509.0,404130.0,360635.0,43495.0,99379.0,162.0,150.0,12.0,19.6,963032.0,963871.0,12583.0,11734.0
2018,P,M,352543.6666666667,294593.3333333333,279815.3333333333,14778.0,57950.333333333336,159.70000000000002,153.76666666666665,5.933333333333334,20.099999999999998,4104042.0,4107355.0,62628.0,60219.0
2018,P,T,379272.0,314082.0,294093.0,19989.0,65190.0,160.1,153.0,7.1,20.0,5067074.0,5071227.0,75210.0,71954.0
2018,Q,4,493514.0,375323.0,336309.0,39014.0,118191.0,167.1,149.9,17.2,19.5,43494.0,43575.0,856.0,768.0
2018,Q,M,431243.6666666667,329456.3333333333,310994.3333333333,18462.0,101787.33333333333,158.6,148.96666666666667,9.633333333333333,19.566666666666666,343527.0,343364.0,6149.0,6336.0
2018,Q,T,439813.0,335261.0,314415.0,20846.0,104552.0,159.7,149.3,10.4,19.5,387021.0,386939.0,7004.0,7103.0
2018,R,4,296228.0,258293.0,234409.0,23884.0,37935.0,158.8,144.3,14.5,19.0,420945.0,422989.0,13288.0,11546.0
2018,R,M,328750.6666666667,280543.0,256308.33333333334,24234.666666666668,48207.666666666664,166.0,151.46666666666667,14.533333333333331,19.933333333333334,2442843.0,2447535.0,51116.0,47010.0
2018,R,T,323724.0,277254.0,253170.0,24084.0,46470.0,165.0,150.5,14.5,19.8,2863788.0,2870524.0,64405.0,58556.0
2018,TL,4,551476.0,413406.0,370196.0,43210.0,138070.0,162.5,146.1,16.4,19.1,5321109.0,5325955.0,72066.0,67684.0
2018,TL,M,407491.0,329626.3333333333,304163.3333333333,25463.0,77864.66666666667,168.0666666666667,153.73333333333335,14.333333333333334,20.1,29088485.0,29102975.0,435178.0,426624.0
2018,TL,T,423468.0,339258.0,311934.0,27324.0,84210.0,167.5,153.1,14.4,20.0,34409593.0,34428928.0,507244.0,494308.0
2019,C,M,437258.3333333333,342744.0,310516.3333333333,32227.666666666668,94514.33333333333,168.76666666666668,152.70000000000002,16.066666666666666,20.366666666666667,11661.0,11670.0,134.0,126.0
2019,C,T,406270.0,325108.0,296280.0,28828.0,81162.0,171.0,155.1,15.9,20.5,12386.0,12394.0,151.0,143.0
2019,D,4,677369.0,488646.0,435699.0,52947.0,188723.0,173.2,146.5,26.7,19.2,117341.0,117498.0,1251.0,1096.0
2019,D,M,479440.6666666667,375200.0,341069.3333333333,34130.666666666664,104240.66666666667,173.33333333333334,155.16666666666666,18.166666666666668,20.566666666666666,2476448.0,2479751.0,31185.0,28194.0
2019,D,T,433812.0,353854.0,325636.0,28218.0,79958.0,172.7,157.2,15.5,20.9,2593789.0,2597249.0,32436.0,29289.0
2019,E,4,552113.0,406009.0,353074.0,52935.0,146104.0,164.3,144.8,19.5,18.6,1821917.0,1822593.0,16853.0,16188.0
2019,E,M,384785.3333333333,314151.0,285008.3333333333,29142.666666666668,70634.33333333333,168.66666666666666,153.1,15.566666666666668,19.866666666666664,5173945.0,5178551.0,54533.0,50763.0
2019,E,T,432827.0,340376.0,304401.0,35975.0,92451.0,167.4,150.7,16.7,19.5,6995861.0,7001146.0,71387.0,66950.0
2019,F,4,700122.0,528417.0,454347.0,74070.0,171705.0,158.9,138.1,20.8,18.5,44952.0,44948.0,516.0,520.0
2019,F,M,546008.3333333334,428003.0,381634.6666666667,46368.333333333336,118005.33333333333,154.93333333333334,141.46666666666667,13.466666666666669,18.7,197543.0,196946.0,2186.0,2777.0
2019,F,T,585511.0,455228.0,401041.0,54187.0,130283.0,155.9,140.5,15.4,18.6,242495.0,241894.0,2702.0,3295.0
2019,G,4,624850.0,460157.0,417400.0,42757.0,164693.0,157.7,140.7,17.0,18.6,442868.0,443226.0,5989.0,5655.0
2019,G,M,462249.6666666667,372671.6666666667,343264.6666666667,29407.0,89578.0,159.86666666666667,144.9333333333333,14.933333333333332,18.933333333333334,1003483.0,1006391.0,16355.0,13719.0
2019,G,T,518094.0,402317.0,368231.0,34086.0,115777.0,159.0,143.3,15.7,18.8,1446351.0,1449619.0,22344.0,19374.0
2019,H,4,534954.0,416739.0,356749.0,59990.0,118215.0,159.5,140.6,18.9,18.7,224615.0,224984.0,4589.0,4257.0
2019,H,M,406582.3333333333,335993.3333333333,285565.3333333333,50428.0,70589.0,183.79999999999998,156.26666666666668,27.53333333333333,20.433333333333334,2333252.0,2334376.0,31111.0,30421.0
2019,H,T,416343.0,342192.0,290912.0,51280.0,74151.0,181.9,155.0,26.9,20.3,2557867.0,2559360.0,35701.0,34678.0
2019,I,4,600272.0,435738.0,411033.0,24705.0,164534.0,153.2,142.0,11.2,18.6,495850.0,496279.0,8431.0,8078.0
2019,I,M,433235.3333333333,345165.3333333333,324286.0,20879.333333333332,88070.0,164.5,152.5,12.0,19.666666666666668,4773991.0,4776212.0,74157.0,73455.0
2019,I,T,428468.0,342401.0,322085.0,20316.0,86067.0,164.5,152.8,11.7,19.8,5269841.0,5272491.0,82588.0,81534.0
2019,J,4,679322.0,500712.0,462452.0,38260.0,178610.0,151.3,134.0,17.3,18.3,237949.0,238240.0,3611.0,3318.0
2019,J,M,515022.0,390786.6666666667,364673.0,26113.666666666668,124235.33333333333,150.76666666666668,138.20000000000002,12.566666666666668,18.666666666666668,1000371.0,999730.0,19398.0,20018.0
2019,J,T,521982.0,396112.0,369291.0,26821.0,125870.0,149.9,137.3,12.6,18.6,1238319.0,1237969.0,23010.0,23336.0
2019,K,4,607015.0,418595.0,386755.0,31840.0,188420.0,145.4,128.8,16.6,19.3,45728.0,45798.0,624.0,564.0
2019,K,M,434258.6666666667,343977.6666666667,321299.3333333333,22678.333333333332,90281.0,163.96666666666667,150.13333333333333,13.833333333333334,19.7,536352.0,537003.0,9382.0,8899.0
2019,K,T,431754.0,341306.0,318412.0,22894.0,90448.0,164.9,151.1,13.8,19.9,582079.0,582800.0,10005.0,9462.0
2019,L,4,693192.0,502983.0,457612.0,45371.0,190209.0,162.5,141.6,20.9,18.7,253367.0,253467.0,2664.0,2565.0
